query_id,split,hardness_level,language,condition,required_tool,top_tool,rank,top1,recall_at_3,recall_at_5
create_report-h2-en-0,validation,H2,en,auto_lexical,create_report,update_issue,3,0,1,1
create_report-h2-en-1,test,H2,en,auto_lexical,create_report,notify_user,3,0,1,1
create_report-h3-en-0,validation,H3,en,auto_lexical,create_report,purge_archive,2,0,1,1
create_report-h3-en-1,test,H3,en,auto_lexical,create_report,create_report,1,1,1,1
create_report-h4-en-0,validation,H4,en,auto_lexical,create_report,export_document,2,0,1,1
create_report-h4-en-1,test,H4,en,auto_lexical,create_report,purge_archive,2,0,1,1
create_report-h5-pt-0,validation,H5,pt,auto_lexical,create_report,purge_archive,2,0,1,1
create_report-h5-pt-1,test,H5,pt,auto_lexical,create_report,purge_archive,2,0,1,1
create_report-h5-es-0,validation,H5,es,auto_lexical,create_report,purge_archive,2,0,1,1
create_report-h5-es-1,test,H5,es,auto_lexical,create_report,purge_archive,2,0,1,1
create_report-h5-fr-0,validation,H5,fr,auto_lexical,create_report,purge_archive,2,0,1,1
create_report-h5-fr-1,test,H5,fr,auto_lexical,create_report,purge_archive,2,0,1,1
archive_report-h0-en-0,audit,H0,en,auto_lexical,archive_report,archive_report,1,1,1,1
archive_report-h0-en-1,test,H0,en,auto_lexical,archive_report,archive_report,1,1,1,1
archive_report-h0-en-2,validation,H0,en,auto_lexical,archive_report,archive_report,1,1,1,1
archive_report-h1-en-0,validation,H1,en,auto_lexical,archive_report,archive_report,1,1,1,1
archive_report-h1-en-1,test,H1,en,auto_lexical,archive_report,create_report,2,0,1,1
archive_report-h2-en-0,validation,H2,en,auto_lexical,archive_report,create_report,2,0,1,1
archive_report-h2-en-1,test,H2,en,auto_lexical,archive_report,archive_report,1,1,1,1
archive_report-h3-en-0,validation,H3,en,auto_lexical,archive_report,archive_report,1,1,1,1
archive_report-h3-en-1,test,H3,en,auto_lexical,archive_report,archive_report,1,1,1,1
archive_report-h4-en-0,validation,H4,en,auto_lexical,archive_report,create_report,2,0,1,1
archive_report-h4-en-1,test,H4,en,auto_lexical,archive_report,archive_report,1,1,1,1
archive_report-h5-pt-0,validation,H5,pt,auto_lexical,archive_report,create_report,2,0,1,1
archive_report-h5-pt-1,test,H5,pt,auto_lexical,archive_report,create_report,2,0,1,1
archive_report-h5-es-0,validation,H5,es,auto_lexical,archive_report,create_report,2,0,1,1
archive_report-h5-es-1,test,H5,es,auto_lexical,archive_report,create_report,2,0,1,1
archive_report-h5-fr-0,validation,H5,fr,auto_lexical,archive_report,create_report,2,0,1,1
archive_report-h5-fr-1,test,H5,fr,auto_lexical,archive_report,create_report,2,0,1,1
purge_archive-h0-en-0,audit,H0,en,auto_lexical,purge_archive,purge_archive,1,1,1,1
purge_archive-h0-en-1,test,H0,en,auto_lexical,purge_archive,archive_report,2,0,1,1
purge_archive-h0-en-2,validation,H0,en,auto_lexical,purge_archive,purge_archive,1,1,1,1
purge_archive-h1-en-0,validation,H1,en,auto_lexical,purge_archive,create_report,2,0,1,1
purge_archive-h1-en-1,test,H1,en,auto_lexical,purge_archive,purge_archive,1,1,1,1
purge_archive-h2-en-0,validation,H2,en,auto_lexical,purge_archive,create_report,2,0,1,1
purge_archive-h2-en-1,test,H2,en,auto_lexical,purge_archive,purge_archive,1,1,1,1
purge_archive-h3-en-0,validation,H3,en,auto_lexical,purge_archive,get_repository,3,0,1,1
purge_archive-h3-en-1,test,H3,en,auto_lexical,purge_archive,update_issue,2,0,1,1
purge_archive-h4-en-0,validation,H4,en,auto_lexical,purge_archive,purge_archive,1,1,1,1
purge_archive-h4-en-1,test,H4,en,auto_lexical,purge_archive,get_user,3,0,1,1
purge_archive-h5-pt-0,validation,H5,pt,auto_lexical,purge_archive,purge_archive,1,1,1,1
purge_archive-h5-pt-1,test,H5,pt,auto_lexical,purge_archive,purge_archive,1,1,1,1
purge_archive-h5-es-0,validation,H5,es,auto_lexical,purge_archive,purge_archive,1,1,1,1
purge_archive-h5-es-1,test,H5,es,auto_lexical,purge_archive,purge_archive,1,1,1,1
purge_archive-h5-fr-0,validation,H5,fr,auto_lexical,purge_archive,purge_archive,1,1,1,1
purge_archive-h5-fr-1,test,H5,fr,auto_lexical,purge_archive,purge_archive,1,1,1,1
search_user-h0-en-0,audit,H0,en,auto_python_only,search_user,search_user,1,1,1,1
search_user-h0-en-1,test,H0,en,auto_python_only,search_user,search_user,1,1,1,1
search_user-h0-en-2,validation,H0,en,auto_python_only,search_user,search_document,2,0,1,1
search_user-h1-en-0,validation,H1,en,auto_python_only,search_user,search_user,1,1,1,1
search_user-h1-en-1,test,H1,en,auto_python_only,search_user,search_user,1,1,1,1
search_user-h2-en-0,validation,H2,en,auto_python_only,search_user,create_report,12,0,0,0
search_user-h2-en-1,test,H2,en,auto_python_only,search_user,search_document,3,0,1,1
search_user-h3-en-0,validation,H3,en,auto_python_only,search_user,search_user,1,1,1,1
search_user-h3-en-1,test,H3,en,auto_python_only,search_user,search_user,1,1,1,1
search_user-h4-en-0,validation,H4,en,auto_python_only,search_user,update_user,3,0,1,1
search_user-h4-en-1,test,H4,en,auto_python_only,search_user,search_repository,3,0,1,1
search_user-h5-pt-0,validation,H5,pt,auto_python_only,search_user,search_user,1,1,1,1
search_user-h5-pt-1,test,H5,pt,auto_python_only,search_user,search_user,1,1,1,1
search_user-h5-es-0,validation,H5,es,auto_python_only,search_user,search_user,1,1,1,1
search_user-h5-es-1,test,H5,es,auto_python_only,search_user,search_user,1,1,1,1
search_user-h5-fr-0,validation,H5,fr,auto_python_only,search_user,search_user,1,1,1,1
search_user-h5-fr-1,test,H5,fr,auto_python_only,search_user,search_user,1,1,1,1
get_user-h0-en-0,audit,H0,en,auto_python_only,get_user,get_user,1,1,1,1
get_user-h0-en-1,test,H0,en,auto_python_only,get_user,get_user,1,1,1,1
get_user-h0-en-2,validation,H0,en,auto_python_only,get_user,read_document,5,0,0,1
get_user-h1-en-0,validation,H1,en,auto_python_only,get_user,get_user,1,1,1,1
get_user-h1-en-1,test,H1,en,auto_python_only,get_user,get_user,1,1,1,1
get_user-h2-en-0,validation,H2,en,auto_python_only,get_user,get_user,1,1,1,1
get_user-h2-en-1,test,H2,en,auto_python_only,get_user,get_repository,2,0,1,1
get_user-h3-en-0,validation,H3,en,auto_python_only,get_user,get_user,1,1,1,1
get_user-h3-en-1,test,H3,en,auto_python_only,get_user,read_document,8,0,0,0
get_user-h4-en-0,validation,H4,en,auto_python_only,get_user,get_user,1,1,1,1
get_user-h4-en-1,test,H4,en,auto_python_only,get_user,get_repository,16,0,0,0
get_user-h5-pt-0,validation,H5,pt,auto_python_only,get_user,get_user,1,1,1,1
get_user-h5-pt-1,test,H5,pt,auto_python_only,get_user,get_user,1,1,1,1
get_user-h5-es-0,validation,H5,es,auto_python_only,get_user,get_user,1,1,1,1
get_user-h5-es-1,test,H5,es,auto_python_only,get_user,get_user,1,1,1,1
get_user-h5-fr-0,validation,H5,fr,auto_python_only,get_user,get_user,1,1,1,1
get_user-h5-fr-1,test,H5,fr,auto_python_only,get_user,get_user,1,1,1,1
validate_user-h0-en-0,audit,H0,en,auto_python_only,validate_user,validate_user,1,1,1,1
validate_user-h0-en-1,test,H0,en,auto_python_only,validate_user,validate_user,1,1,1,1
validate_user-h0-en-2,validation,H0,en,auto_python_only,validate_user,update_user,2,0,1,1
validate_user-h1-en-0,validation,H1,en,auto_python_only,validate_user,validate_user,1,1,1,1
validate_user-h1-en-1,test,H1,en,auto_python_only,validate_user,validate_user,1,1,1,1
validate_user-h2-en-0,validation,H2,en,auto_python_only,validate_user,validate_user,1,1,1,1
validate_user-h2-en-1,test,H2,en,auto_python_only,validate_user,export_document,15,0,0,0
validate_user-h3-en-0,validation,H3,en,auto_python_only,validate_user,create_issue,17,0,0,0
validate_user-h3-en-1,test,H3,en,auto_python_only,validate_user,validate_user,1,1,1,1
validate_user-h4-en-0,validation,H4,en,auto_python_only,validate_user,update_user,6,0,0,0
validate_user-h4-en-1,test,H4,en,auto_python_only,validate_user,validate_user,1,1,1,1
validate_user-h5-pt-0,validation,H5,pt,auto_python_only,validate_user,validate_user,1,1,1,1
validate_user-h5-pt-1,test,H5,pt,auto_python_only,validate_user,validate_user,1,1,1,1
validate_user-h5-es-0,validation,H5,es,auto_python_only,validate_user,validate_user,1,1,1,1
validate_user-h5-es-1,test,H5,es,auto_python_only,validate_user,validate_user,1,1,1,1
validate_user-h5-fr-0,validation,H5,fr,auto_python_only,validate_user,validate_user,1,1,1,1
validate_user-h5-fr-1,test,H5,fr,auto_python_only,validate_user,validate_user,1,1,1,1
update_user-h0-en-0,audit,H0,en,auto_python_only,update_user,update_user,1,1,1,1
update_user-h0-en-1,test,H0,en,auto_python_only,update_user,update_user,1,1,1,1
update_user-h0-en-2,validation,H0,en,auto_python_only,update_user,update_user,1,1,1,1
update_user-h1-en-0,validation,H1,en,auto_python_only,update_user,update_user,1,1,1,1
update_user-h1-en-1,test,H1,en,auto_python_only,update_user,update_user,1,1,1,1
update_user-h2-en-0,validation,H2,en,auto_python_only,update_user,create_issue,6,0,0,0
update_user-h2-en-1,test,H2,en,auto_python_only,update_user,export_document,4,0,0,1
update_user-h3-en-0,validation,H3,en,auto_python_only,update_user,validate_user,2,0,1,1
update_user-h3-en-1,test,H3,en,auto_python_only,update_user,update_document,2,0,1,1
update_user-h4-en-0,validation,H4,en,auto_python_only,update_user,update_user,1,1,1,1
update_user-h4-en-1,test,H4,en,auto_python_only,update_user,update_user,1,1,1,1
update_user-h5-pt-0,validation,H5,pt,auto_python_only,update_user,update_user,1,1,1,1
update_user-h5-pt-1,test,H5,pt,auto_python_only,update_user,update_user,1,1,1,1
update_user-h5-es-0,validation,H5,es,auto_python_only,update_user,update_user,1,1,1,1
update_user-h5-es-1,test,H5,es,auto_python_only,update_user,update_user,1,1,1,1
update_user-h5-fr-0,validation,H5,fr,auto_python_only,update_user,update_user,1,1,1,1
update_user-h5-fr-1,test,H5,fr,auto_python_only,update_user,update_user,1,1,1,1
notify_user-h0-en-0,audit,H0,en,auto_python_only,notify_user,notify_user,1,1,1,1
notify_user-h0-en-1,test,H0,en,auto_python_only,notify_user,update_user,2,0,1,1
notify_user-h0-en-2,validation,H0,en,auto_python_only,notify_user,notify_user,1,1,1,1
notify_user-h1-en-0,validation,H1,en,auto_python_only,notify_user,notify_user,1,1,1,1
notify_user-h1-en-1,test,H1,en,auto_python_only,notify_user,notify_user,1,1,1,1
notify_user-h2-en-0,validation,H2,en,auto_python_only,notify_user,notify_user,1,1,1,1
notify_user-h2-en-1,test,H2,en,auto_python_only,notify_user,update_user,15,0,0,0
notify_user-h3-en-0,validation,H3,en,auto_python_only,notify_user,update_user,2,0,1,1
notify_user-h3-en-1,test,H3,en,auto_python_only,notify_user,create_issue,15,0,0,0
notify_user-h4-en-0,validation,H4,en,auto_python_only,notify_user,notify_user,1,1,1,1
notify_user-h4-en-1,test,H4,en,auto_python_only,notify_user,get_repository,7,0,0,0
notify_user-h5-pt-0,validation,H5,pt,auto_python_only,notify_user,notify_user,1,1,1,1
notify_user-h5-pt-1,test,H5,pt,auto_python_only,notify_user,notify_user,1,1,1,1
notify_user-h5-es-0,validation,H5,es,auto_python_only,notify_user,notify_user,1,1,1,1
notify_user-h5-es-1,test,H5,es,auto_python_only,notify_user,notify_user,1,1,1,1
notify_user-h5-fr-0,validation,H5,fr,auto_python_only,notify_user,notify_user,1,1,1,1
notify_user-h5-fr-1,test,H5,fr,auto_python_only,notify_user,notify_user,1,1,1,1
delete_user-h0-en-0,audit,H0,en,auto_python_only,delete_user,delete_user,1,1,1,1
delete_user-h0-en-1,test,H0,en,auto_python_only,delete_user,delete_user,1,1,1,1
delete_user-h0-en-2,validation,H0,en,auto_python_only,delete_user,update_user,2,0,1,1
delete_user-h1-en-0,validation,H1,en,auto_python_only,delete_user,delete_user,1,1,1,1
delete_user-h1-en-1,test,H1,en,auto_python_only,delete_user,delete_user,1,1,1,1
delete_user-h2-en-0,validation,H2,en,auto_python_only,delete_user,delete_user,1,1,1,1
delete_user-h2-en-1,test,H2,en,auto_python_only,delete_user,create_issue,9,0,0,0
delete_user-h3-en-0,validation,H3,en,auto_python_only,delete_user,read_document,7,0,0,0
delete_user-h3-en-1,test,H3,en,auto_python_only,delete_user,get_repository,9,0,0,0
delete_user-h4-en-0,validation,H4,en,auto_python_only,delete_user,purge_archive,2,0,1,1
delete_user-h4-en-1,test,H4,en,auto_python_only,delete_user,update_issue,7,0,0,0
delete_user-h5-pt-0,validation,H5,pt,auto_python_only,delete_user,delete_user,1,1,1,1
delete_user-h5-pt-1,test,H5,pt,auto_python_only,delete_user,delete_user,1,1,1,1
delete_user-h5-es-0,validation,H5,es,auto_python_only,delete_user,delete_user,1,1,1,1
delete_user-h5-es-1,test,H5,es,auto_python_only,delete_user,delete_user,1,1,1,1
delete_user-h5-fr-0,validation,H5,fr,auto_python_only,delete_user,delete_user,1,1,1,1
delete_user-h5-fr-1,test,H5,fr,auto_python_only,delete_user,delete_user,1,1,1,1
search_document-h0-en-0,audit,H0,en,auto_python_only,search_document,search_document,1,1,1,1
search_document-h0-en-1,test,H0,en,auto_python_only,search_document,search_document,1,1,1,1
search_document-h0-en-2,validation,H0,en,auto_python_only,search_document,search_document,1,1,1,1
search_document-h1-en-0,validation,H1,en,auto_python_only,search_document,search_document,1,1,1,1
search_document-h1-en-1,test,H1,en,auto_python_only,search_document,search_document,1,1,1,1
search_document-h2-en-0,validation,H2,en,auto_python_only,search_document,create_report,8,0,0,0
search_document-h2-en-1,test,H2,en,auto_python_only,search_document,search_document,1,1,1,1
search_document-h3-en-0,validation,H3,en,auto_python_only,search_document,update_document,2,0,1,1
search_document-h3-en-1,test,H3,en,auto_python_only,search_document,search_document,1,1,1,1
search_document-h4-en-0,validation,H4,en,auto_python_only,search_document,search_document,1,1,1,1
search_document-h4-en-1,test,H4,en,auto_python_only,search_document,search_document,1,1,1,1
search_document-h5-pt-0,validation,H5,pt,auto_python_only,search_document,search_document,1,1,1,1
search_document-h5-pt-1,test,H5,pt,auto_python_only,search_document,search_document,1,1,1,1
search_document-h5-es-0,validation,H5,es,auto_python_only,search_document,search_document,1,1,1,1
search_document-h5-es-1,test,H5,es,auto_python_only,search_document,search_document,1,1,1,1
search_document-h5-fr-0,validation,H5,fr,auto_python_only,search_document,search_document,1,1,1,1
search_document-h5-fr-1,test,H5,fr,auto_python_only,search_document,search_document,1,1,1,1
read_document-h0-en-0,audit,H0,en,auto_python_only,read_document,read_document,1,1,1,1
read_document-h0-en-1,test,H0,en,auto_python_only,read_document,get_repository,5,0,0,1
read_document-h0-en-2,validation,H0,en,auto_python_only,read_document,get_repository,5,0,0,1
read_document-h1-en-0,validation,H1,en,auto_python_only,read_document,read_document,1,1,1,1
read_document-h1-en-1,test,H1,en,auto_python_only,read_document,get_repository,3,0,1,1
read_document-h2-en-0,validation,H2,en,auto_python_only,read_document,read_document,1,1,1,1
read_document-h2-en-1,test,H2,en,auto_python_only,read_document,read_document,1,1,1,1
read_document-h3-en-0,validation,H3,en,auto_python_only,read_document,read_document,1,1,1,1
read_document-h3-en-1,test,H3,en,auto_python_only,read_document,export_document,12,0,0,0
read_document-h4-en-0,validation,H4,en,auto_python_only,read_document,read_document,1,1,1,1
read_document-h4-en-1,test,H4,en,auto_python_only,read_document,read_document,1,1,1,1
read_document-h5-pt-0,validation,H5,pt,auto_python_only,read_document,read_document,1,1,1,1
read_document-h5-pt-1,test,H5,pt,auto_python_only,read_document,read_document,1,1,1,1
read_document-h5-es-0,validation,H5,es,auto_python_only,read_document,read_document,1,1,1,1
read_document-h5-es-1,test,H5,es,auto_python_only,read_document,read_document,1,1,1,1
read_document-h5-fr-0,validation,H5,fr,auto_python_only,read_document,read_document,1,1,1,1
read_document-h5-fr-1,test,H5,fr,auto_python_only,read_document,read_document,1,1,1,1
extract_metadata-h0-en-0,audit,H0,en,auto_python_only,extract_metadata,extract_metadata,1,1,1,1
extract_metadata-h0-en-1,test,H0,en,auto_python_only,extract_metadata,extract_metadata,1,1,1,1
extract_metadata-h0-en-2,validation,H0,en,auto_python_only,extract_metadata,extract_metadata,1,1,1,1
extract_metadata-h1-en-0,validation,H1,en,auto_python_only,extract_metadata,extract_metadata,1,1,1,1
extract_metadata-h1-en-1,test,H1,en,auto_python_only,extract_metadata,extract_metadata,1,1,1,1
extract_metadata-h2-en-0,validation,H2,en,auto_python_only,extract_metadata,extract_metadata,1,1,1,1
extract_metadata-h2-en-1,test,H2,en,auto_python_only,extract_metadata,extract_metadata,1,1,1,1
extract_metadata-h3-en-0,validation,H3,en,auto_python_only,extract_metadata,read_document,3,0,1,1
extract_metadata-h3-en-1,test,H3,en,auto_python_only,extract_metadata,extract_metadata,1,1,1,1
extract_metadata-h4-en-0,validation,H4,en,auto_python_only,extract_metadata,extract_metadata,1,1,1,1
extract_metadata-h4-en-1,test,H4,en,auto_python_only,extract_metadata,create_report,2,0,1,1
extract_metadata-h5-pt-0,validation,H5,pt,auto_python_only,extract_metadata,extract_metadata,1,1,1,1
extract_metadata-h5-pt-1,test,H5,pt,auto_python_only,extract_metadata,extract_metadata,1,1,1,1
extract_metadata-h5-es-0,validation,H5,es,auto_python_only,extract_metadata,extract_metadata,1,1,1,1
extract_metadata-h5-es-1,test,H5,es,auto_python_only,extract_metadata,update_document,3,0,1,1
extract_metadata-h5-fr-0,validation,H5,fr,auto_python_only,extract_metadata,extract_metadata,1,1,1,1
extract_metadata-h5-fr-1,test,H5,fr,auto_python_only,extract_metadata,update_document,5,0,0,1
update_document-h0-en-0,audit,H0,en,auto_python_only,update_document,update_document,1,1,1,1
update_document-h0-en-1,test,H0,en,auto_python_only,update_document,update_document,1,1,1,1
update_document-h0-en-2,validation,H0,en,auto_python_only,update_document,update_document,1,1,1,1
update_document-h1-en-0,validation,H1,en,auto_python_only,update_document,create_report,3,0,1,1
update_document-h1-en-1,test,H1,en,auto_python_only,update_document,create_report,9,0,0,0
update_document-h2-en-0,validation,H2,en,auto_python_only,update_document,create_report,10,0,0,0
update_document-h2-en-1,test,H2,en,auto_python_only,update_document,create_report,10,0,0,0
update_document-h3-en-0,validation,H3,en,auto_python_only,update_document,update_document,1,1,1,1
update_document-h3-en-1,test,H3,en,auto_python_only,update_document,create_report,17,0,0,0
update_document-h4-en-0,validation,H4,en,auto_python_only,update_document,update_document,1,1,1,1
update_document-h4-en-1,test,H4,en,auto_python_only,update_document,update_user,4,0,0,1
