query_id,split,hardness_level,language,query,context,required_tool,useful_tools,related_tools,unsafe_tools,canonical_operation,canonical_object,variant,mode,top1_tool,top1_correct,required_rank,mrr,recall_at_1,recall_at_3,recall_at_5,top1_score,margin,top3_tools,useful_at_3,related_at_3,unsafe_at_3,false_action,token_overlap,bm25_required_score,bm25_required_rank,canonical_operation_present,canonical_object_present,tool_name_or_alias_present,language_match,routing_seconds,index_bytes,model_bytes,candidate_count,decision,selected_stage,calibrated_confidence
update_issue-h1-en-1,test,H1,en,Mark issue-4 as open in the work tracker.,,update_issue,"('create_issue',)","('get_repository', 'search_repository')","('delete_user', 'purge_archive')",update,issue,1,P4_lexical_dictionary_tags,update_issue,True,1,1.0,1.0,1.0,1.0,0.9500000476837158,0.1315574049949646,update_issue|create_issue|update_user,1,0,0,False,0.3333333333333333,1.0,2,False,True,False,True,0.007919300114735961,55859,0,18,select,P4_lexical_dictionary_tags,
update_issue-h2-en-0,validation,H2,en,Reopen issue-4.,,update_issue,"('create_issue',)","('get_repository', 'search_repository')","('delete_user', 'purge_archive')",update,issue,0,P4_lexical_dictionary_tags,update_issue,True,1,1.0,1.0,1.0,1.0,1.0,0.21143192052841187,update_issue|create_issue|update_document,1,0,0,False,0.3333333333333333,1.0,2,False,True,False,True,0.004507299978286028,55859,0,18,select,P4_lexical_dictionary_tags,
update_issue-h2-en-1,test,H2,en,Put issue-4 back on the active board.,,update_issue,"('create_issue',)","('get_repository', 'search_repository')","('delete_user', 'purge_archive')",update,issue,1,P4_lexical_dictionary_tags,update_issue,True,1,1.0,1.0,1.0,1.0,1.0,0.3243420124053955,update_issue|create_issue|update_user,1,0,0,False,0.25,1.0,1,False,True,False,True,0.005960199981927872,55859,0,18,select,P4_lexical_dictionary_tags,
update_issue-h3-en-0,validation,H3,en,"Work on issue-4 must resume, so it should no longer appear closed.",,update_issue,"('create_issue',)","('get_repository', 'search_repository')","('delete_user', 'purge_archive')",update,issue,0,P4_lexical_dictionary_tags,create_issue,False,2,0.5,0.0,1.0,1.0,1.0,0.0,create_issue|update_issue|get_repository,1,1,0,True,0.15384615384615385,1.0,2,False,True,False,True,0.008488700026646256,55859,0,18,select,P4_lexical_dictionary_tags,
update_issue-h3-en-1,test,H3,en,Restore issue-4 to the active queue.,,update_issue,"('create_issue',)","('get_repository', 'search_repository')","('delete_user', 'purge_archive')",update,issue,1,P4_lexical_dictionary_tags,update_issue,True,1,1.0,1.0,1.0,1.0,1.0,0.46247535943984985,update_issue|create_issue|update_user,1,0,0,False,0.2857142857142857,1.0,1,False,True,False,True,0.005775100085884333,55859,0,18,select,P4_lexical_dictionary_tags,
update_issue-h4-en-0,validation,H4,en,Correct its workflow state.,Routing audit is tracked as issue-4. It was closed prematurely even though work remains.,update_issue,"('create_issue',)","('get_repository', 'search_repository')","('delete_user', 'purge_archive')",update,issue,0,P4_lexical_dictionary_tags,update_issue,True,1,1.0,1.0,1.0,1.0,1.0,0.17708784341812134,update_issue|create_issue|update_document,1,0,0,False,0.10526315789473684,1.0,2,False,True,False,True,0.014563299948349595,55859,0,18,select,P4_lexical_dictionary_tags,
update_issue-h4-en-1,test,H4,en,Reflect the current reality.,"The team resumed the task identified by issue-4, but the tracker still treats it as finished.",update_issue,"('create_issue',)","('get_repository', 'search_repository')","('delete_user', 'purge_archive')",update,issue,1,P4_lexical_dictionary_tags,update_issue,True,1,1.0,1.0,1.0,1.0,1.0,0.3243420124053955,update_issue|create_issue|update_user,1,0,0,False,0.1111111111111111,1.0,1,False,True,False,True,0.018799900077283382,55859,0,18,select,P4_lexical_dictionary_tags,
update_issue-h5-pt-0,validation,H5,pt,Reabra a incidencia issue-4.,,update_issue,"('create_issue',)","('get_repository', 'search_repository')","('delete_user', 'purge_archive')",update,issue,0,P4_lexical_dictionary_tags,update_issue,True,1,1.0,1.0,1.0,1.0,0.9836595058441162,0.18404942750930786,update_issue|create_issue|update_document,1,0,0,False,0.4,0.9702900648117065,2,False,True,False,False,0.00918920012190938,55859,0,18,select,P4_lexical_dictionary_tags,
update_issue-h5-pt-1,test,H5,pt,Coloque issue-4 novamente em estado aberto.,,update_issue,"('create_issue',)","('get_repository', 'search_repository')","('delete_user', 'purge_archive')",update,issue,1,P4_lexical_dictionary_tags,update_issue,True,1,1.0,1.0,1.0,1.0,1.0,0.21143192052841187,update_issue|create_issue|update_document,1,0,0,False,0.14285714285714285,1.0,2,False,True,False,False,0.009419600013643503,55859,0,18,select,P4_lexical_dictionary_tags,
update_issue-h5-es-0,validation,H5,es,Reabre la incidencia issue-4.,,update_issue,"('create_issue',)","('get_repository', 'search_repository')","('delete_user', 'purge_archive')",update,issue,0,P4_lexical_dictionary_tags,update_issue,True,1,1.0,1.0,1.0,1.0,1.0,0.21143192052841187,update_issue|create_issue|update_document,1,0,0,False,0.2,1.0,2,False,True,False,False,0.005347100086510181,55859,0,18,select,P4_lexical_dictionary_tags,
update_issue-h5-es-1,test,H5,es,Pon issue-4 de nuevo en estado abierto.,,update_issue,"('create_issue',)","('get_repository', 'search_repository')","('delete_user', 'purge_archive')",update,issue,1,P4_lexical_dictionary_tags,update_issue,True,1,1.0,1.0,1.0,1.0,1.0,0.21143192052841187,update_issue|create_issue|update_document,1,0,0,False,0.125,1.0,2,False,True,False,False,0.007527600042521954,55859,0,18,select,P4_lexical_dictionary_tags,
update_issue-h5-fr-0,validation,H5,fr,Rouvrez le ticket issue-4.,,update_issue,"('create_issue',)","('get_repository', 'search_repository')","('delete_user', 'purge_archive')",update,issue,0,P4_lexical_dictionary_tags,update_issue,True,1,1.0,1.0,1.0,1.0,1.0,0.21143192052841187,update_issue|create_issue|update_user,1,0,0,False,0.2,1.0,2,False,True,False,False,0.009136799955740571,55859,0,18,select,P4_lexical_dictionary_tags,
update_issue-h5-fr-1,test,H5,fr,Remettez issue-4 dans un etat ouvert.,,update_issue,"('create_issue',)","('get_repository', 'search_repository')","('delete_user', 'purge_archive')",update,issue,1,P4_lexical_dictionary_tags,update_issue,True,1,1.0,1.0,1.0,1.0,1.0,0.21143192052841187,update_issue|create_issue|update_user,1,0,0,False,0.14285714285714285,1.0,2,False,True,False,False,0.009099900024011731,55859,0,18,select,P4_lexical_dictionary_tags,
create_report-h0-en-0,audit,H0,en,Create report PRA Digest from artifact artifact-d42-pdf.,,create_report,"('export_document',)","('archive_report', 'purge_archive')","('delete_user', 'purge_archive')",create,report,0,P4_lexical_dictionary_tags,create_report,True,1,1.0,1.0,1.0,1.0,0.9625000357627869,0.5677395164966583,create_report|create_issue|archive_report,0,1,0,False,0.5,1.0,1,True,True,True,True,0.007549399975687265,55859,0,18,select,P4_lexical_dictionary_tags,
create_report-h0-en-1,test,H0,en,Generate a report titled PRA Digest from artifact-d42-pdf.,,create_report,"('export_document',)","('archive_report', 'purge_archive')","('delete_user', 'purge_archive')",create,report,1,P4_lexical_dictionary_tags,create_report,True,1,1.0,1.0,1.0,1.0,0.9625000357627869,0.5568321049213409,create_report|archive_report|export_document,1,1,0,False,0.4,1.0,1,False,True,False,True,0.008627200033515692,55859,0,18,select,P4_lexical_dictionary_tags,
create_report-h0-en-2,validation,H0,en,Create the PRA Digest report using artifact-d42-pdf.,,create_report,"('export_document',)","('archive_report', 'purge_archive')","('delete_user', 'purge_archive')",create,report,2,P4_lexical_dictionary_tags,create_report,True,1,1.0,1.0,1.0,1.0,0.9625000357627869,0.5285731852054596,create_report|create_issue|archive_report,0,1,0,False,0.3333333333333333,1.0,1,True,True,False,True,0.0073050998616963625,55859,0,18,select,P4_lexical_dictionary_tags,
create_report-h1-en-0,validation,H1,en,Turn artifact-d42-pdf into a new analysis named PRA Digest.,,create_report,"('export_document',)","('archive_report', 'purge_archive')","('delete_user', 'purge_archive')",create,report,0,P4_lexical_dictionary_tags,create_report,True,1,1.0,1.0,1.0,1.0,0.9625000357627869,0.31754952669143677,create_report|purge_archive|export_document,1,1,1,False,0.18181818181818182,1.0,1,False,False,False,True,0.015942899975925684,55859,0,18,select,P4_lexical_dictionary_tags,
create_report-h1-en-1,test,H1,en,Build a PRA Digest report from the supplied artifact.,,create_report,"('export_document',)","('archive_report', 'purge_archive')","('delete_user', 'purge_archive')",create,report,1,P4_lexical_dictionary_tags,create_report,True,1,1.0,1.0,1.0,1.0,1.0,0.5818320512771606,create_report|archive_report|create_issue,0,1,0,False,0.4444444444444444,1.0,1,False,True,False,True,0.015329000074416399,55859,0,18,select,P4_lexical_dictionary_tags,
create_report-h2-en-0,validation,H2,en,Make PRA Digest out of artifact-d42-pdf.,,create_report,"('export_document',)","('archive_report', 'purge_archive')","('delete_user', 'purge_archive')",create,report,0,P4_lexical_dictionary_tags,create_report,True,1,1.0,1.0,1.0,1.0,0.9437500238418579,0.2512499690055847,create_report|purge_archive|update_user,0,1,1,False,0.125,0.9659090638160706,2,False,False,False,True,0.009097800124436617,55859,0,18,select,P4_lexical_dictionary_tags,
create_report-h2-en-1,test,H2,en,Use artifact-d42-pdf to put together PRA Digest.,,create_report,"('export_document',)","('archive_report', 'purge_archive')","('delete_user', 'purge_archive')",create,report,1,P4_lexical_dictionary_tags,create_report,True,1,1.0,1.0,1.0,1.0,0.9312500357627869,0.210465669631958,create_report|purge_archive|export_document,1,1,1,False,0.1111111111111111,0.9659090638160706,2,False,False,False,True,0.007074299966916442,55859,0,18,select,P4_lexical_dictionary_tags,
create_report-h3-en-0,validation,H3,en,"The PDF artifact is ready, but stakeholders need a newly organized analytical deliverable titled PRA Digest.",,create_report,"('export_document',)","('archive_report', 'purge_archive')","('delete_user', 'purge_archive')",create,report,0,P4_lexical_dictionary_tags,create_report,True,1,1.0,1.0,1.0,1.0,0.9500000476837158,0.28271669149398804,create_report|purge_archive|update_user,0,1,1,False,0.125,1.0,1,False,False,False,True,0.010984099935740232,55859,0,18,select,P4_lexical_dictionary_tags,
create_report-h3-en-1,test,H3,en,Produce that deliverable from artifact-d42-pdf.,,create_report,"('export_document',)","('archive_report', 'purge_archive')","('delete_user', 'purge_archive')",create,report,1,P4_lexical_dictionary_tags,create_report,True,1,1.0,1.0,1.0,1.0,0.9500000476837158,0.5102941393852234,create_report|purge_archive|extract_metadata,0,1,1,False,0.2857142857142857,1.0,1,False,False,False,True,0.008575299987569451,55859,0,18,select,P4_lexical_dictionary_tags,
create_report-h4-en-0,validation,H4,en,Build what leadership requested.,The export stage produced artifact-d42-pdf. Leadership requested a new PRA Digest analytical deliverable from it.,create_report,"('export_document',)","('archive_report', 'purge_archive')","('delete_user', 'purge_archive')",create,report,0,P4_lexical_dictionary_tags,export_document,False,2,0.5,0.0,1.0,1.0,0.7825000286102295,0.016847431659698486,export_document|create_report|purge_archive,1,1,1,True,0.15789473684210525,0.6420955657958984,2,False,False,False,True,0.017551400000229478,55859,0,18,select,P4_lexical_dictionary_tags,
create_report-h4-en-1,test,H4,en,Produce PRA Digest.,"An artifact is available as artifact-d42-pdf, and the workflow needs a named analysis rather than the raw file.",create_report,"('export_document',)","('archive_report', 'purge_archive')","('delete_user', 'purge_archive')",create,report,1,P4_lexical_dictionary_tags,create_report,True,1,1.0,1.0,1.0,1.0,0.940000057220459,0.2676877975463867,create_report|purge_archive|export_document,1,1,1,False,0.14285714285714285,1.0,1,False,False,False,True,0.01502520008943975,55859,0,18,select,P4_lexical_dictionary_tags,
create_report-h5-pt-0,validation,H5,pt,Crie o relatorio PRA Digest a partir de artifact-d42-pdf.,,create_report,"('export_document',)","('archive_report', 'purge_archive')","('delete_user', 'purge_archive')",create,report,0,P4_lexical_dictionary_tags,create_report,True,1,1.0,1.0,1.0,1.0,0.9625000357627869,0.31754952669143677,create_report|purge_archive|create_issue,0,1,1,False,0.18181818181818182,1.0,1,False,False,False,False,0.007662799907848239,55859,0,18,select,P4_lexical_dictionary_tags,
create_report-h5-pt-1,test,H5,pt,Gere a analise PRA Digest usando artifact-d42-pdf.,,create_report,"('export_document',)","('archive_report', 'purge_archive')","('delete_user', 'purge_archive')",create,report,1,P4_lexical_dictionary_tags,create_report,True,1,1.0,1.0,1.0,1.0,0.9625000357627869,0.31754952669143677,create_report|purge_archive|create_issue,0,1,1,False,0.2222222222222222,1.0,1,False,False,False,False,0.008832300081849098,55859,0,18,select,P4_lexical_dictionary_tags,
create_report-h5-es-0,validation,H5,es,Crea el informe PRA Digest a partir de artifact-d42-pdf.,,create_report,"('export_document',)","('archive_report', 'purge_archive')","('delete_user', 'purge_archive')",create,report,0,P4_lexical_dictionary_tags,create_report,True,1,1.0,1.0,1.0,1.0,0.9625000357627869,0.31754952669143677,create_report|purge_archive|create_issue,0,1,1,False,0.18181818181818182,1.0,1,False,False,False,False,0.007452500052750111,55859,0,18,select,P4_lexical_dictionary_tags,
create_report-h5-es-1,test,H5,es,Genera el analisis PRA Digest usando artifact-d42-pdf.,,create_report,"('export_document',)","('archive_report', 'purge_archive')","('delete_user', 'purge_archive')",create,report,1,P4_lexical_dictionary_tags,create_report,True,1,1.0,1.0,1.0,1.0,0.9437500238418579,0.2512499690055847,create_report|purge_archive|create_issue,0,1,1,False,0.1111111111111111,0.9659090638160706,2,False,False,False,False,0.00855350005440414,55859,0,18,select,P4_lexical_dictionary_tags,
create_report-h5-fr-0,validation,H5,fr,Creez le rapport PRA Digest a partir de artifact-d42-pdf.,,create_report,"('export_document',)","('archive_report', 'purge_archive')","('delete_user', 'purge_archive')",create,report,0,P4_lexical_dictionary_tags,create_report,True,1,1.0,1.0,1.0,1.0,0.9625000357627869,0.31754952669143677,create_report|purge_archive|create_issue,0,1,1,False,0.18181818181818182,1.0,1,False,False,False,False,0.007698399946093559,55859,0,18,select,P4_lexical_dictionary_tags,
create_report-h5-fr-1,test,H5,fr,Generez l'analyse PRA Digest avec artifact-d42-pdf.,,create_report,"('export_document',)","('archive_report', 'purge_archive')","('delete_user', 'purge_archive')",create,report,1,P4_lexical_dictionary_tags,create_report,True,1,1.0,1.0,1.0,1.0,0.9437500238418579,0.2512499690055847,create_report|purge_archive|create_issue,0,1,1,False,0.1111111111111111,0.9659090638160706,2,False,False,False,False,0.006876199971884489,55859,0,18,select,P4_lexical_dictionary_tags,
archive_report-h0-en-0,audit,H0,en,Archive completed report report-7.,,archive_report,"('create_report',)","('purge_archive',)","('delete_user', 'purge_archive')",archive,report,0,P4_lexical_dictionary_tags,archive_report,True,1,1.0,1.0,1.0,1.0,1.0,0.6322231292724609,archive_report|create_report|purge_archive,1,1,1,False,0.75,1.0,1,True,True,False,True,0.005718000000342727,55859,0,18,select,P4_lexical_dictionary_tags,
archive_report-h0-en-1,test,H0,en,Move report report-7 into the archive.,,archive_report,"('create_report',)","('purge_archive',)","('delete_user', 'purge_archive')",archive,report,1,P4_lexical_dictionary_tags,archive_report,True,1,1.0,1.0,1.0,1.0,1.0,0.5151785612106323,archive_report|create_report|purge_archive,1,1,1,False,0.3333333333333333,1.0,1,True,True,False,True,0.006483400007709861,55859,0,18,select,P4_lexical_dictionary_tags,
archive_report-h0-en-2,validation,H0,en,Archive report-7 now that it is complete.,,archive_report,"('create_report',)","('purge_archive',)","('delete_user', 'purge_archive')",archive,report,2,P4_lexical_dictionary_tags,archive_report,True,1,1.0,1.0,1.0,1.0,1.0,0.5151785612106323,archive_report|create_report|purge_archive,1,1,1,False,0.25,1.0,1,True,True,True,True,0.0062692000064998865,55859,0,18,select,P4_lexical_dictionary_tags,
archive_report-h1-en-0,validation,H1,en,Store the finished analysis report-7 in long-term retention.,,archive_report,"('create_report',)","('purge_archive',)","('delete_user', 'purge_archive')",archive,report,0,P4_lexical_dictionary_tags,archive_report,True,1,1.0,1.0,1.0,1.0,1.0,0.24999994039535522,archive_report|create_report|update_user,1,0,0,False,0.1,1.0,1,False,True,False,True,0.009939299896359444,55859,0,18,select,P4_lexical_dictionary_tags,
